,country_code,organization_name,region,income_group,year,total_gdp,total_gdp_million,gdp_variation
10021,MNA,Oriente Medio y Norte de África (excluido altos ingresos),Sin region,Agregados,1999,501593539962.513,501593.539962513,4.58505765095502
10022,MNA,Oriente Medio y Norte de África (excluido altos ingresos),Sin region,Agregados,2000,532014059576.688,532014.059576688,6.05915091589928
10023,MNA,Oriente Medio y Norte de África (excluido altos ingresos),Sin region,Agregados,2001,537954549108.391,537954.549108391,2.7045856613564
10024,MNA,Oriente Medio y Norte de África (excluido altos ingresos),Sin region,Agregados,2002,523457460839.77,523457.46083977004,3.09010374857878
10025,MNA,Oriente Medio y Norte de África (excluido altos ingresos),Sin region,Agregados,2003,571741668218.646,571741.668218646,2.24715650811882
10026,MNA,Oriente Medio y Norte de África (excluido altos ingresos),Sin region,Agregados,2004,679294610453.776,679294.610453776,7.800651059814
10027,MNA,Oriente Medio y Norte de África (excluido altos ingresos),Sin region,Agregados,2005,802026940478.939,802026.940478939,4.53338747279111
10028,MNA,Oriente Medio y Norte de África (excluido altos ingresos),Sin region,Agregados,2006,935062294498.687,935062.294498687,5.13615575341413
10029,MNA,Oriente Medio y Norte de África (excluido altos ingresos),Sin region,Agregados,2007,1140406398813.64,1140406.39881364,6.12472962606768
10030,MNA,Oriente Medio y Norte de África (excluido altos ingresos),Sin region,Agregados,2008,1406932702178.81,1406932.70217881,3.71748669251961
10031,MNA,Oriente Medio y Norte de África (excluido altos ingresos),Sin region,Agregados,2009,1370339352842.05,1370339.3528420501,2.63139098321274
10032,MNA,Oriente Medio y Norte de África (excluido altos ingresos),Sin region,Agregados,2010,1580131074113.68,1580131.0741136798,5.27572246156723
10033,MNA,Oriente Medio y Norte de África (excluido altos ingresos),Sin region,Agregados,2011,1627688462940.49,1627688.46294049,-1.08730355843622
10034,MNA,Oriente Medio y Norte de África (excluido altos ingresos),Sin region,Agregados,2012,1756134156387.3,1756134.1563873,3.68584905070483
10035,MNA,Oriente Medio y Norte de África (excluido altos ingresos),Sin region,Agregados,2013,1615132171797.45,1615132.17179745,0.435276808312409
10036,MNA,Oriente Medio y Norte de África (excluido altos ingresos),Sin region,Agregados,2014,1600856649200.36,1600856.64920036,2.79434406759036
10037,MNA,Oriente Medio y Norte de África (excluido altos ingresos),Sin region,Agregados,2015,1439071224296.59,1439071.22429659,0.740786052916036
10038,MNA,Oriente Medio y Norte de África (excluido altos ingresos),Sin region,Agregados,2016,1475844160213.79,1475844.1602137901,5.34300203892121
10039,MNA,Oriente Medio y Norte de África (excluido altos ingresos),Sin region,Agregados,2017,1464280101336.06,1464280.10133606,3.12067203991006
10040,MNA,Oriente Medio y Norte de África (excluido altos ingresos),Sin region,Agregados,2018,1390805044174.12,1390805.04417412,1.68182004210988
10041,MNA,Oriente Medio y Norte de África (excluido altos ingresos),Sin region,Agregados,2019,1393810421598.8,1393810.4215988,1.0185323632877
10042,MNA,Oriente Medio y Norte de África (excluido altos ingresos),Sin region,Agregados,2020,1273147345511.13,1273147.3455111298,-2.93413301331549
10043,MNA,Oriente Medio y Norte de África (excluido altos ingresos),Sin region,Agregados,2021,1490438328275.51,1490438.32827551,4.56790359269634
10540,NAC,América del Norte,Sin region,Agregados,1960,583846188346.724,583846.188346724,0.0
10541,NAC,América del Norte,Sin region,Agregados,1961,604324202050.644,604324.2020506441,2.30115897916261
10542,NAC,América del Norte,Sin region,Agregados,1962,647421597617.883,647421.597617883,6.09918778793623
10543,NAC,América del Norte,Sin region,Agregados,1963,683726355213.516,683726.355213516,4.39836617476344
10544,NAC,América del Norte,Sin region,Agregados,1964,735285089547.337,735285.089547337,5.80252222863176
10545,NAC,América del Norte,Sin region,Agregados,1965,798329518629.68,798329.51862968,6.39918192917452
10546,NAC,América del Norte,Sin region,Agregados,1966,876222557410.438,876222.557410438,6.5038621370433
10547,NAC,América del Norte,Sin region,Agregados,1967,927523758485.753,927523.7584857531,2.50568258234473
10548,NAC,América del Norte,Sin region,Agregados,1968,1014479810519.9,1014479.8105199,4.79842953052949
10549,NAC,América del Norte,Sin region,Agregados,1969,1099213311661.69,1099213.31166169,3.10019102763171
10550,NAC,América del Norte,Sin region,Agregados,1970,1161385395320.13,1161385.3953201298,-0.279733867555592
10551,NAC,América del Norte,Sin region,Agregados,1971,1264333061774.61,1264333.06177461,3.29343918400542
10552,NAC,América del Norte,Sin region,Agregados,1972,1392428220486.92,1392428.2204869199,5.25681146613772
10553,NAC,América del Norte,Sin region,Agregados,1973,1556967358814.12,1556967.35881412,5.64327414629801
10554,NAC,América del Norte,Sin region,Agregados,1974,1705964297341.51,1705964.29734151,-0.539750471908448
10555,NAC,América del Norte,Sin region,Agregados,1975,1859083029689.34,1859083.0296893402,-0.203178575202728
10556,NAC,América del Norte,Sin region,Agregados,1976,2080373864908.72,2080373.86490872,5.39025521516689
10557,NAC,América del Norte,Sin region,Agregados,1977,2293885157028.68,2293885.15702868,4.62493744856876
10558,NAC,América del Norte,Sin region,Agregados,1978,2570707667537.48,2570707.66753748,5.53275940445445
10559,NAC,América del Norte,Sin region,Agregados,1979,2870922302612.26,2870922.30261226,3.16553499481931
10560,NAC,América del Norte,Sin region,Agregados,1980,3131774126516.07,3131774.1265160698,-0.251882517272492
10561,NAC,América del Norte,Sin region,Agregados,1981,3513994963656.99,3513994.9636569903,2.5376186200873
10562,NAC,América del Norte,Sin region,Agregados,1982,3658081025119.14,3658081.0251191403,-1.80512072077683
10563,NAC,América del Norte,Sin region,Agregados,1983,3975475111781.89,3975475.11178189,4.58232056772228
10564,NAC,América del Norte,Sin region,Agregados,1984,4393971258071.62,4393971.25807162,7.23255743882321
10565,NAC,América del Norte,Sin region,Agregados,1985,4704774999482.75,4704774.99948275,4.16616620040639
10566,NAC,América del Norte,Sin region,Agregados,1986,4958242427343.98,4958242.42734398,3.46435009583197
10567,NAC,América del Norte,Sin region,Agregados,1987,5287828242049.45,5287828.24204945,3.45941141634496
10568,NAC,América del Norte,Sin region,Agregados,1988,5745207451214.25,5745207.45121425,4.17699484676926
10569,NAC,América del Norte,Sin region,Agregados,1989,6208137243275.24,6208137.24327524,3.67087477647713
10570,NAC,América del Norte,Sin region,Agregados,1990,6558665950908.47,6558665.95090847,1.88497158506169
10571,NAC,América del Norte,Sin region,Agregados,1991,6770092083643.19,6770092.083643191,-0.110054574352475
10572,NAC,América del Norte,Sin region,Agregados,1992,7114394589252.92,7114394.58925292,3.52063336868727
10573,NAC,América del Norte,Sin region,Agregados,1993,7437550121856.44,7437550.121856441,2.75190611547249
10574,NAC,América del Norte,Sin region,Agregados,1994,7867242439537.61,7867242.43953761,4.02711894813181
10575,NAC,América del Norte,Sin region,Agregados,1995,8245811373433.4,8245811.3734334,2.68502700625915
10576,NAC,América del Norte,Sin region,Agregados,1996,8704363777972.13,8704363.77797213,3.77200283845515
10577,NAC,América del Norte,Sin region,Agregados,1997,9235474283855.56,9235474.283855561,4.44724748093914
10578,NAC,América del Norte,Sin region,Agregados,1998,9699948950000.0,9699948.95,4.43585903963148
10579,NAC,América del Norte,Sin region,Agregados,1999,10312911118271.1,10312911.1182711,4.82224011474146
10580,NAC,América del Norte,Sin region,Agregados,2000,10999201631931.6,10999201.6319316,4.16439378169444
10581,NAC,América del Norte,Sin region,Agregados,2001,11324592049355.4,11324592.0493554,1.0223252616257
10582,NAC,América del Norte,Sin region,Agregados,2002,11693699517098.0,11693699.517098,1.79829219434875
10583,NAC,América del Norte,Sin region,Agregados,2003,12356169212634.8,12356169.2126348,2.71741058075517
10584,NAC,América del Norte,Sin region,Agregados,2004,13248368139278.3,13248368.1392783,3.79151289989348
10585,NAC,América del Norte,Sin region,Agregados,2005,14217175927778.7,14217175.927778699,3.46055083163148
10586,NAC,América del Norte,Sin region,Agregados,2006,15140995757591.0,15140995.757591,2.77246623743359
10587,NAC,América del Norte,Sin region,Agregados,2007,15949814312783.3,15949814.3127833,2.0157198920672
10588,NAC,América del Norte,Sin region,Agregados,2008,16329827601721.7,16329827.601721698,0.190320069995281
10589,NAC,América del Norte,Sin region,Agregados,2009,15859346076157.3,15859346.076157302,-2.62711813384124
10590,NAC,América del Norte,Sin region,Agregados,2010,16672942337486.3,16672942.3374863,2.73636876175745
10591,NAC,América del Norte,Sin region,Agregados,2011,17399367444174.5,17399367.4441745,1.67327993496914
10592,NAC,América del Norte,Sin region,Agregados,2012,18088716899521.6,18088716.8995216,2.2362651263191
10593,NAC,América del Norte,Sin region,Agregados,2013,18696254170835.0,18696254.170835,1.87979174707147
10594,NAC,América del Norte,Sin region,Agregados,2014,19362844040439.9,19362844.0404399,2.3320529523194
10595,NAC,América del Norte,Sin region,Agregados,2015,19769184098217.1,19769184.0982171,2.5415102338918
10596,NAC,América del Norte,Sin region,Agregados,2016,20230005494907.4,20230005.494907398,1.61424653991324
10597,NAC,América del Norte,Sin region,Agregados,2017,21133744509244.1,21133744.509244103,2.30481956355111
10598,NAC,América del Norte,Sin region,Agregados,2018,22265612481783.0,22265612.481783,2.93098976117321
10599,NAC,América del Norte,Sin region,Agregados,2019,23130414629482.3,23130414.6294823,2.26114812138644
10600,NAC,América del Norte,Sin region,Agregados,2020,22712784167568.4,22712784.167568397,-2.96238763182006
10601,NAC,América del Norte,Sin region,Agregados,2021,25310703498717.4,25310703.498717397,5.83776589510737
11222,OED,Miembros OCDE,Sin region,Agregados,1960,1081090478635.08,1081090.47863508,0.0
11223,OED,Miembros OCDE,Sin region,Agregados,1961,1136829942663.69,1136829.9426636898,4.32916014715722
11224,OED,Miembros OCDE,Sin region,Agregados,1962,1227109446349.95,1227109.44634995,5.63081582262808
11225,OED,Miembros OCDE,Sin region,Agregados,1963,1322665408438.93,1322665.4084389298,5.34656749257722
11226,OED,Miembros OCDE,Sin region,Agregados,1964,1445605668506.46,1445605.66850646,6.44506046862934
11227,OED,Miembros OCDE,Sin region,Agregados,1965,1568995576467.33,1568995.57646733,5.45308319110546
11228,OED,Miembros OCDE,Sin region,Agregados,1966,1722044691480.63,1722044.6914806298,5.94630367616335
11229,OED,Miembros OCDE,Sin region,Agregados,1967,1848604263264.65,1848604.26326465,4.36776990548947
11230,OED,Miembros OCDE,Sin region,Agregados,1968,2005272659906.51,2005272.65990651,6.04800500492269
11231,OED,Miembros OCDE,Sin region,Agregados,1969,2205837492198.08,2205837.4921980803,5.25490871243714
11232,OED,Miembros OCDE,Sin region,Agregados,1970,2404120758131.88,2404120.75813188,2.76864256488692
11233,OED,Miembros OCDE,Sin region,Agregados,1971,2662499197819.96,2662499.19781996,3.71280016794185
11234,OED,Miembros OCDE,Sin region,Agregados,1972,3088351803773.89,3088351.8037738902,5.39864790416769
11235,OED,Miembros OCDE,Sin region,Agregados,1973,3731261240966.08,3731261.24096608,6.07438478933547
11236,OED,Miembros OCDE,Sin region,Agregados,1974,4180947596617.56,4180947.59661756,0.918138992548961
11237,OED,Miembros OCDE,Sin region,Agregados,1975,4686291245775.49,4686291.24577549,0.204172537531463
11238,OED,Miembros OCDE,Sin region,Agregados,1976,5082149585258.13,5082149.58525813,4.86045520047307
11239,OED,Miembros OCDE,Sin region,Agregados,1977,5733753276694.51,5733753.27669451,3.80958968230998
11240,OED,Miembros OCDE,Sin region,Agregados,1978,6888422033971.83,6888422.03397183,4.48604188158934
11241,OED,Miembros OCDE,Sin region,Agregados,1979,7956895154891.67,7956895.15489167,3.93229438965037
11242,OED,Miembros OCDE,Sin region,Agregados,1980,8843231705560.28,8843231.70556028,1.14659791005795
11243,OED,Miembros OCDE,Sin region,Agregados,1981,9002275436127.67,9002275.43612767,2.03399758793157
11244,OED,Miembros OCDE,Sin region,Agregados,1982,8867590059627.32,8867590.05962732,0.246177116181357
11245,OED,Miembros OCDE,Sin region,Agregados,1983,9157658005403.13,9157658.005403131,2.94427641282408
11246,OED,Miembros OCDE,Sin region,Agregados,1984,9577289664903.68,9577289.66490368,4.70223886079728
11247,OED,Miembros OCDE,Sin region,Agregados,1985,10087064699598.3,10087064.699598301,3.69628421158743
11248,OED,Miembros OCDE,Sin region,Agregados,1986,12217528920769.4,12217528.9207694,3.08834681931364
11249,OED,Miembros OCDE,Sin region,Agregados,1987,14149090302908.7,14149090.3029087,3.50048970300499
11250,OED,Miembros OCDE,Sin region,Agregados,1988,15948305411277.1,15948305.4112771,4.56672386239386
11251,OED,Miembros OCDE,Sin region,Agregados,1989,16689744548871.4,16689744.5488714,3.86434605053492
11252,OED,Miembros OCDE,Sin region,Agregados,1990,18801048433732.0,18801048.433732,3.02656680480101
11253,OED,Miembros OCDE,Sin region,Agregados,1991,19899121437112.1,19899121.4371121,1.32598686134484
11254,OED,Miembros OCDE,Sin region,Agregados,1992,21402060426462.5,21402060.4264625,2.18193198750565
11255,OED,Miembros OCDE,Sin region,Agregados,1993,21694097622888.4,21694097.622888397,1.34172246778897
11256,OED,Miembros OCDE,Sin region,Agregados,1994,23277949156345.2,23277949.1563452,3.18103186585952
11257,OED,Miembros OCDE,Sin region,Agregados,1995,25661383081326.3,25661383.081326302,2.65592345096586
11258,OED,Miembros OCDE,Sin region,Agregados,1996,25878097586676.1,25878097.586676102,3.11371446609685
11259,OED,Miembros OCDE,Sin region,Agregados,1997,25485504710058.2,25485504.710058197,3.56676370389341
11260,OED,Miembros OCDE,Sin region,Agregados,1998,25745245902280.7,25745245.9022807,2.989780720307
11261,OED,Miembros OCDE,Sin region,Agregados,1999,27041116325742.6,27041116.325742602,3.42567362039317
11262,OED,Miembros OCDE,Sin region,Agregados,2000,27635450247268.1,27635450.247268103,4.07494345179551
11263,OED,Miembros OCDE,Sin region,Agregados,2001,27374243093842.3,27374243.0938423,1.39202609939244
11264,OED,Miembros OCDE,Sin region,Agregados,2002,28562711834477.7,28562711.8344777,1.54636383816236
11265,OED,Miembros OCDE,Sin region,Agregados,2003,31950565233670.1,31950565.2336701,2.03980429295822
11266,OED,Miembros OCDE,Sin region,Agregados,2004,35571973581079.4,35571973.5810794,3.26925690461215
11267,OED,Miembros OCDE,Sin region,Agregados,2005,37608264575121.8,37608264.5751218,2.82083355913849
11268,OED,Miembros OCDE,Sin region,Agregados,2006,39672833749644.3,39672833.749644294,3.00061569139143
11269,OED,Miembros OCDE,Sin region,Agregados,2007,43434190917838.9,43434190.9178389,2.60079071996257
11270,OED,Miembros OCDE,Sin region,Agregados,2008,46119509589721.7,46119509.5897217,0.396723940370492
11271,OED,Miembros OCDE,Sin region,Agregados,2009,43143050180137.1,43143050.180137105,-3.37000004207255
11272,OED,Miembros OCDE,Sin region,Agregados,2010,45253475675468.4,45253475.6754684,2.98561972872027
11273,OED,Miembros OCDE,Sin region,Agregados,2011,48671490014135.3,48671490.01413529,1.86792437052581
11274,OED,Miembros OCDE,Sin region,Agregados,2012,48619314327642.0,48619314.327642,1.3864066034898
11275,OED,Miembros OCDE,Sin region,Agregados,2013,49267243482596.6,49267243.4825966,1.51828591141924
11276,OED,Miembros OCDE,Sin region,Agregados,2014,50275463968704.1,50275463.968704104,2.0924305671461
11277,OED,Miembros OCDE,Sin region,Agregados,2015,47408827785076.9,47408827.7850769,2.43422844351666
11278,OED,Miembros OCDE,Sin region,Agregados,2016,48325357801747.3,48325357.8017473,1.82765308183271
11279,OED,Miembros OCDE,Sin region,Agregados,2017,50443932620191.4,50443932.620191395,2.49393143526918
11280,OED,Miembros OCDE,Sin region,Agregados,2018,53365828417753.3,53365828.417753294,2.35451452808118
11281,OED,Miembros OCDE,Sin region,Agregados,2019,53878590811090.2,53878590.8110902,1.7412996399847
11282,OED,Miembros OCDE,Sin region,Agregados,2020,52517052000302.5,52517052.0003025,-4.23614384144152
11283,OED,Miembros OCDE,Sin region,Agregados,2021,58268353654249.5,58268353.6542495,5.38506681220248
11346,OSS,Otros Estados pequeos,Sin region,Agregados,1960,0.0,0.0,0.0
11347,OSS,Otros Estados pequeos,Sin region,Agregados,1961,0.0,0.0,0.0
11348,OSS,Otros Estados pequeos,Sin region,Agregados,1962,0.0,0.0,0.0
